ligand_name	scores
4L6Q_protein_compound1928_out.pdbqt	-10.1
4L6Q_protein_compound1929_out.pdbqt	-9.5
4L6Q_protein_compound192_out.pdbqt	-10.1
4L6Q_protein_compound1930_out.pdbqt	-10.1
4L6Q_protein_compound1931_out.pdbqt	-7.8
4L6Q_protein_compound1932_out.pdbqt	-7.5
4L6Q_protein_compound1933_out.pdbqt	-7.7
4L6Q_protein_compound1934_out.pdbqt	-8.0
4L6Q_protein_compound1935_out.pdbqt	-9.2
4L6Q_protein_compound1936_out.pdbqt	-7.2
4L6Q_protein_compound1937_out.pdbqt	-9.0
4L6Q_protein_compound1938_out.pdbqt	-8.7
4L6Q_protein_compound1939_out.pdbqt	-8.8
4L6Q_protein_compound193_out.pdbqt	-10.2
4L6Q_protein_compound1940_out.pdbqt	-8.9
4L6Q_protein_compound1941_out.pdbqt	-7.3
4L6Q_protein_compound1942_out.pdbqt	-7.8
4L6Q_protein_compound1943_out.pdbqt	-9.2
4L6Q_protein_compound1944_out.pdbqt	-9.1
4L6Q_protein_compound1945_out.pdbqt	-10.0
4L6Q_protein_compound1946_out.pdbqt	-8.1
4L6Q_protein_compound1947_out.pdbqt	-8.3
4L6Q_protein_compound1948_out.pdbqt	-7.4
4L6Q_protein_compound1949_out.pdbqt	-8.4
4L6Q_protein_compound194_out.pdbqt	-10.5
4L6Q_protein_compound1950_out.pdbqt	-9.1
4L6Q_protein_compound1951_out.pdbqt	-8.8
4L6Q_protein_compound1952_out.pdbqt	-8.5
4L6Q_protein_compound1953_out.pdbqt	-9.2
4L6Q_protein_compound1954_out.pdbqt	-8.6
4L6Q_protein_compound1955_out.pdbqt	-8.8
4L6Q_protein_compound1956_out.pdbqt	-9.6
4L6Q_protein_compound1957_out.pdbqt	-8.8
4L6Q_protein_compound1958_out.pdbqt	-8.8
4L6Q_protein_compound1959_out.pdbqt	-8.8
4L6Q_protein_compound195_out.pdbqt	-9.9
4L6Q_protein_compound1960_out.pdbqt	-9.4
4L6Q_protein_compound1961_out.pdbqt	-7.7
4L6Q_protein_compound1962_out.pdbqt	-8.2
4L6Q_protein_compound1963_out.pdbqt	-9.1
4L6Q_protein_compound1964_out.pdbqt	-8.8
4L6Q_protein_compound1965_out.pdbqt	-8.9
4L6Q_protein_compound1966_out.pdbqt	-9.9
4L6Q_protein_compound1967_out.pdbqt	-8.4
4L6Q_protein_compound1968_out.pdbqt	-9.1
4L6Q_protein_compound1969_out.pdbqt	-8.6
4L6Q_protein_compound196_out.pdbqt	-9.6
4L6Q_protein_compound1970_out.pdbqt	-8.3
4L6Q_protein_compound1971_out.pdbqt	-8.7
4L6Q_protein_compound1972_out.pdbqt	-9.0
4L6Q_protein_compound1973_out.pdbqt	-9.2
4L6Q_protein_compound1974_out.pdbqt	-9.6
4L6Q_protein_compound1975_out.pdbqt	-8.9
4L6Q_protein_compound1976_out.pdbqt	-9.0
4L6Q_protein_compound1977_out.pdbqt	-9.4
4L6Q_protein_compound1978_out.pdbqt	-8.8
4L6Q_protein_compound1979_out.pdbqt	-9.3
4L6Q_protein_compound197_out.pdbqt	-10.2
4L6Q_protein_compound1980_out.pdbqt	-8.3
4L6Q_protein_compound1981_out.pdbqt	-9.1
4L6Q_protein_compound1982_out.pdbqt	-9.1
4L6Q_protein_compound1983_out.pdbqt	-9.2
4L6Q_protein_compound1984_out.pdbqt	-8.1
4L6Q_protein_compound1985_out.pdbqt	-9.4
4L6Q_protein_compound1986_out.pdbqt	-8.6
4L6Q_protein_compound1987_out.pdbqt	-8.7
4L6Q_protein_compound1988_out.pdbqt	-9.4
4L6Q_protein_compound1989_out.pdbqt	-8.9
4L6Q_protein_compound198_out.pdbqt	-10.1
4L6Q_protein_compound1990_out.pdbqt	-9.3
4L6Q_protein_compound1991_out.pdbqt	-8.6
4L6Q_protein_compound1992_out.pdbqt	-8.7
4L6Q_protein_compound1993_out.pdbqt	-9.2
4L6Q_protein_compound1994_out.pdbqt	-9.5
4L6Q_protein_compound1995_out.pdbqt	-8.9
4L6Q_protein_compound1996_out.pdbqt	-9.4
4L6Q_protein_compound1997_out.pdbqt	-9.3
4L6Q_protein_compound1998_out.pdbqt	-9.6
4L6Q_protein_compound1999_out.pdbqt	-9.9
4L6Q_protein_compound199_out.pdbqt	-9.4
4L6Q_protein_compound19_out.pdbqt	-10.1
4L6Q_protein_compound1_out.pdbqt	-10.4
4L6Q_protein_compound2000_out.pdbqt	-9.4
4L6Q_protein_compound2001_out.pdbqt	-8.6
4L6Q_protein_compound2002_out.pdbqt	-8.1
4L6Q_protein_compound2003_out.pdbqt	-8.2
4L6Q_protein_compound2004_out.pdbqt	-8.7
4L6Q_protein_compound2005_out.pdbqt	-9.0
4L6Q_protein_compound2006_out.pdbqt	-9.4
4L6Q_protein_compound2007_out.pdbqt	-9.7
4L6Q_protein_compound2008_out.pdbqt	-9.8
4L6Q_protein_compound2009_out.pdbqt	-9.1
4L6Q_protein_compound200_out.pdbqt	-9.4
4L6Q_protein_compound2010_out.pdbqt	-8.6
4L6Q_protein_compound2011_out.pdbqt	-8.3
4L6Q_protein_compound2012_out.pdbqt	-9.6
4L6Q_protein_compound2013_out.pdbqt	-9.6
4L6Q_protein_compound2014_out.pdbqt	-9.6
4L6Q_protein_compound2015_out.pdbqt	-9.2
4L6Q_protein_compound2016_out.pdbqt	-9.8
4L6Q_protein_compound2017_out.pdbqt	-8.7
4L6Q_protein_compound2018_out.pdbqt	-8.4
4L6Q_protein_compound2019_out.pdbqt	-8.8
4L6Q_protein_compound201_out.pdbqt	-9.5
4L6Q_protein_compound2020_out.pdbqt	-9.4
4L6Q_protein_compound2021_out.pdbqt	-8.9
4L6Q_protein_compound2022_out.pdbqt	-9.1
4L6Q_protein_compound2023_out.pdbqt	-9.3
4L6Q_protein_compound2024_out.pdbqt	-9.3
4L6Q_protein_compound2025_out.pdbqt	-8.8
4L6Q_protein_compound2026_out.pdbqt	-9.6
4L6Q_protein_compound2027_out.pdbqt	-8.8
4L6Q_protein_compound2028_out.pdbqt	-9.7
4L6Q_protein_compound2029_out.pdbqt	-9.4
4L6Q_protein_compound202_out.pdbqt	-10.3
4L6Q_protein_compound2030_out.pdbqt	-9.3
4L6Q_protein_compound2031_out.pdbqt	-8.9
4L6Q_protein_compound2032_out.pdbqt	-8.1
4L6Q_protein_compound2033_out.pdbqt	-8.2
4L6Q_protein_compound2034_out.pdbqt	-8.8
4L6Q_protein_compound2035_out.pdbqt	-8.2
4L6Q_protein_compound2036_out.pdbqt	-9.4
4L6Q_protein_compound2037_out.pdbqt	-8.2
4L6Q_protein_compound2038_out.pdbqt	-8.7
4L6Q_protein_compound2039_out.pdbqt	-8.4
4L6Q_protein_compound203_out.pdbqt	-9.7
4L6Q_protein_compound2040_out.pdbqt	-9.6
4L6Q_protein_compound2041_out.pdbqt	-9.0
4L6Q_protein_compound2042_out.pdbqt	-8.6
4L6Q_protein_compound2043_out.pdbqt	-8.7
4L6Q_protein_compound2044_out.pdbqt	-8.4
4L6Q_protein_compound2045_out.pdbqt	-8.3
4L6Q_protein_compound2046_out.pdbqt	-8.8
4L6Q_protein_compound2047_out.pdbqt	-9.5
4L6Q_protein_compound2048_out.pdbqt	-9.6
4L6Q_protein_compound2049_out.pdbqt	-8.2
4L6Q_protein_compound204_out.pdbqt	-10.1
4L6Q_protein_compound2050_out.pdbqt	-8.5
4L6Q_protein_compound2051_out.pdbqt	-8.6
4L6Q_protein_compound2052_out.pdbqt	-9.2
4L6Q_protein_compound2053_out.pdbqt	-9.5
4L6Q_protein_compound2054_out.pdbqt	-9.2
4L6Q_protein_compound2055_out.pdbqt	-9.4
4L6Q_protein_compound2056_out.pdbqt	-9.1
4L6Q_protein_compound2057_out.pdbqt	-9.7
4L6Q_protein_compound2058_out.pdbqt	-9.2
4L6Q_protein_compound2059_out.pdbqt	-9.0
4L6Q_protein_compound205_out.pdbqt	-10.6
4L6Q_protein_compound2060_out.pdbqt	-9.1
4L6Q_protein_compound2061_out.pdbqt	-9.2
4L6Q_protein_compound2062_out.pdbqt	-9.6
4L6Q_protein_compound2063_out.pdbqt	-7.9
4L6Q_protein_compound2064_out.pdbqt	-8.4
4L6Q_protein_compound2065_out.pdbqt	-9.5
4L6Q_protein_compound2066_out.pdbqt	-9.6
4L6Q_protein_compound2067_out.pdbqt	-9.1
4L6Q_protein_compound2068_out.pdbqt	-9.1
4L6Q_protein_compound2069_out.pdbqt	-8.6
4L6Q_protein_compound206_out.pdbqt	-10.0
4L6Q_protein_compound2070_out.pdbqt	-7.6
4L6Q_protein_compound2071_out.pdbqt	-7.9
4L6Q_protein_compound2072_out.pdbqt	-9.0
4L6Q_protein_compound2073_out.pdbqt	-9.1
4L6Q_protein_compound2074_out.pdbqt	-9.2
4L6Q_protein_compound2075_out.pdbqt	-8.5
4L6Q_protein_compound2076_out.pdbqt	-8.5
4L6Q_protein_compound2077_out.pdbqt	-8.2
4L6Q_protein_compound2078_out.pdbqt	-8.4
4L6Q_protein_compound2079_out.pdbqt	-8.3
4L6Q_protein_compound207_out.pdbqt	-9.3
4L6Q_protein_compound2080_out.pdbqt	-8.5
4L6Q_protein_compound2081_out.pdbqt	-9.1
4L6Q_protein_compound2082_out.pdbqt	-8.7
4L6Q_protein_compound2083_out.pdbqt	-8.6
4L6Q_protein_compound2084_out.pdbqt	-8.5
4L6Q_protein_compound2085_out.pdbqt	-8.1
4L6Q_protein_compound2086_out.pdbqt	-9.2
4L6Q_protein_compound2087_out.pdbqt	-9.5
4L6Q_protein_compound2088_out.pdbqt	-9.5
4L6Q_protein_compound2089_out.pdbqt	-9.1
4L6Q_protein_compound208_out.pdbqt	-9.1
4L6Q_protein_compound2090_out.pdbqt	-9.3
4L6Q_protein_compound2091_out.pdbqt	-9.1
4L6Q_protein_compound2092_out.pdbqt	-9.3
4L6Q_protein_compound2093_out.pdbqt	-8.2
4L6Q_protein_compound2094_out.pdbqt	-8.8
4L6Q_protein_compound2095_out.pdbqt	-9.2
4L6Q_protein_compound2096_out.pdbqt	-8.8
4L6Q_protein_compound2097_out.pdbqt	-8.9
4L6Q_protein_compound2098_out.pdbqt	-9.7
4L6Q_protein_compound2099_out.pdbqt	-9.6
4L6Q_protein_compound209_out.pdbqt	-9.2
4L6Q_protein_compound20_out.pdbqt	-10.4
4L6Q_protein_compound2100_out.pdbqt	-9.8
4L6Q_protein_compound2101_out.pdbqt	-8.2
4L6Q_protein_compound2102_out.pdbqt	-8.6
4L6Q_protein_compound2103_out.pdbqt	-9.4
4L6Q_protein_compound2104_out.pdbqt	-8.9
4L6Q_protein_compound2105_out.pdbqt	-9.7
4L6Q_protein_compound2106_out.pdbqt	-8.9
4L6Q_protein_compound2107_out.pdbqt	-7.9
4L6Q_protein_compound2108_out.pdbqt	-9.7
4L6Q_protein_compound2109_out.pdbqt	-9.2
4L6Q_protein_compound210_out.pdbqt	-8.7
4L6Q_protein_compound2110_out.pdbqt	-9.5
4L6Q_protein_compound2111_out.pdbqt	-8.9
4L6Q_protein_compound2112_out.pdbqt	-9.7
4L6Q_protein_compound2113_out.pdbqt	-9.2
4L6Q_protein_compound2114_out.pdbqt	-6.6
4L6Q_protein_compound2115_out.pdbqt	-7.5
4L6Q_protein_compound2116_out.pdbqt	-9.1
4L6Q_protein_compound2117_out.pdbqt	-8.7
4L6Q_protein_compound2118_out.pdbqt	-9.4
4L6Q_protein_compound2119_out.pdbqt	-8.1
4L6Q_protein_compound211_out.pdbqt	-8.8
4L6Q_protein_compound2120_out.pdbqt	-8.7
4L6Q_protein_compound2121_out.pdbqt	-7.3
4L6Q_protein_compound2122_out.pdbqt	-7.4
4L6Q_protein_compound2123_out.pdbqt	-7.3
4L6Q_protein_compound2124_out.pdbqt	-7.0
4L6Q_protein_compound2125_out.pdbqt	-7.7
4L6Q_protein_compound2126_out.pdbqt	-8.7
4L6Q_protein_compound2127_out.pdbqt	-9.4
4L6Q_protein_compound2128_out.pdbqt	-9.5
4L6Q_protein_compound2129_out.pdbqt	-9.8
4L6Q_protein_compound212_out.pdbqt	-8.7
4L6Q_protein_compound2130_out.pdbqt	-9.9
4L6Q_protein_compound2131_out.pdbqt	-9.7
4L6Q_protein_compound2132_out.pdbqt	-8.9
4L6Q_protein_compound2133_out.pdbqt	-9.0
4L6Q_protein_compound2134_out.pdbqt	-9.0
4L6Q_protein_compound2135_out.pdbqt	-9.2
4L6Q_protein_compound2136_out.pdbqt	-9.8
4L6Q_protein_compound2137_out.pdbqt	-9.4
4L6Q_protein_compound2138_out.pdbqt	-9.1
4L6Q_protein_compound2139_out.pdbqt	-9.7
4L6Q_protein_compound213_out.pdbqt	-8.9
4L6Q_protein_compound2140_out.pdbqt	-9.5
4L6Q_protein_compound2141_out.pdbqt	-9.0
4L6Q_protein_compound2142_out.pdbqt	-8.7
4L6Q_protein_compound2143_out.pdbqt	-8.4
4L6Q_protein_compound2144_out.pdbqt	-9.4
4L6Q_protein_compound2145_out.pdbqt	-8.9
4L6Q_protein_compound2146_out.pdbqt	-9.2
4L6Q_protein_compound2147_out.pdbqt	-9.1
4L6Q_protein_compound2148_out.pdbqt	-9.2
4L6Q_protein_compound2149_out.pdbqt	-8.8
4L6Q_protein_compound214_out.pdbqt	-9.4
4L6Q_protein_compound2150_out.pdbqt	-9.4
4L6Q_protein_compound2151_out.pdbqt	-9.4
4L6Q_protein_compound2152_out.pdbqt	-9.2
4L6Q_protein_compound2153_out.pdbqt	-9.6
4L6Q_protein_compound2154_out.pdbqt	-9.7
4L6Q_protein_compound2155_out.pdbqt	-9.6
4L6Q_protein_compound2156_out.pdbqt	-8.6
4L6Q_protein_compound2157_out.pdbqt	-9.1
4L6Q_protein_compound2158_out.pdbqt	-9.6
4L6Q_protein_compound2159_out.pdbqt	-9.5
4L6Q_protein_compound215_out.pdbqt	-9.1
4L6Q_protein_compound2160_out.pdbqt	-9.3
4L6Q_protein_compound2161_out.pdbqt	-9.1
4L6Q_protein_compound2162_out.pdbqt	-9.7
4L6Q_protein_compound2163_out.pdbqt	-9.0
4L6Q_protein_compound2164_out.pdbqt	-9.3
4L6Q_protein_compound2165_out.pdbqt	-8.9
4L6Q_protein_compound2166_out.pdbqt	-8.9
4L6Q_protein_compound2167_out.pdbqt	-8.6
4L6Q_protein_compound2168_out.pdbqt	-8.6
4L6Q_protein_compound2169_out.pdbqt	-9.0
4L6Q_protein_compound216_out.pdbqt	-9.6
4L6Q_protein_compound2170_out.pdbqt	-8.1
4L6Q_protein_compound2171_out.pdbqt	-8.2
4L6Q_protein_compound2172_out.pdbqt	-8.0
4L6Q_protein_compound2173_out.pdbqt	-8.1
4L6Q_protein_compound2174_out.pdbqt	-8.4
4L6Q_protein_compound2175_out.pdbqt	-8.2
4L6Q_protein_compound2176_out.pdbqt	-8.2
4L6Q_protein_compound2177_out.pdbqt	-7.8
4L6Q_protein_compound2178_out.pdbqt	-8.2
4L6Q_protein_compound2179_out.pdbqt	-8.5
4L6Q_protein_compound217_out.pdbqt	-8.9
4L6Q_protein_compound2180_out.pdbqt	-8.6
4L6Q_protein_compound2181_out.pdbqt	-8.2
4L6Q_protein_compound2182_out.pdbqt	-8.4
4L6Q_protein_compound2183_out.pdbqt	-7.8
4L6Q_protein_compound2184_out.pdbqt	-8.4
4L6Q_protein_compound2185_out.pdbqt	-8.1
4L6Q_protein_compound2186_out.pdbqt	-7.6
4L6Q_protein_compound2187_out.pdbqt	-8.5
4L6Q_protein_compound2188_out.pdbqt	-8.5
4L6Q_protein_compound2189_out.pdbqt	-8.0
4L6Q_protein_compound218_out.pdbqt	-9.2
4L6Q_protein_compound2190_out.pdbqt	-8.0
4L6Q_protein_compound2191_out.pdbqt	-8.3
4L6Q_protein_compound2192_out.pdbqt	-8.8
4L6Q_protein_compound2193_out.pdbqt	-8.9
4L6Q_protein_compound2194_out.pdbqt	-9.0
4L6Q_protein_compound2195_out.pdbqt	-7.9
4L6Q_protein_compound2196_out.pdbqt	-7.7
4L6Q_protein_compound2197_out.pdbqt	-9.3
4L6Q_protein_compound2198_out.pdbqt	-8.9
4L6Q_protein_compound2199_out.pdbqt	-9.0
4L6Q_protein_compound219_out.pdbqt	-9.5
4L6Q_protein_compound21_out.pdbqt	-9.5
4L6Q_protein_compound2200_out.pdbqt	-8.1
4L6Q_protein_compound2201_out.pdbqt	-8.3
4L6Q_protein_compound2202_out.pdbqt	-8.2
4L6Q_protein_compound2203_out.pdbqt	-8.3
4L6Q_protein_compound2204_out.pdbqt	-9.1
4L6Q_protein_compound2205_out.pdbqt	-8.7
4L6Q_protein_compound2206_out.pdbqt	-9.4
4L6Q_protein_compound2207_out.pdbqt	-9.1
4L6Q_protein_compound2208_out.pdbqt	-8.4
4L6Q_protein_compound2209_out.pdbqt	-9.6
4L6Q_protein_compound220_out.pdbqt	-9.4
4L6Q_protein_compound2210_out.pdbqt	-8.6
4L6Q_protein_compound2211_out.pdbqt	-8.5
4L6Q_protein_compound2212_out.pdbqt	-9.4
4L6Q_protein_compound2213_out.pdbqt	-7.9
4L6Q_protein_compound2214_out.pdbqt	-9.0
4L6Q_protein_compound2215_out.pdbqt	-8.7
4L6Q_protein_compound2216_out.pdbqt	-8.1
4L6Q_protein_compound2217_out.pdbqt	-8.2
4L6Q_protein_compound2218_out.pdbqt	-9.1
4L6Q_protein_compound2219_out.pdbqt	-9.9
4L6Q_protein_compound221_out.pdbqt	-9.0
4L6Q_protein_compound2220_out.pdbqt	-8.9
4L6Q_protein_compound2221_out.pdbqt	-8.7
4L6Q_protein_compound2222_out.pdbqt	-9.3
4L6Q_protein_compound2223_out.pdbqt	-9.0
4L6Q_protein_compound2224_out.pdbqt	-8.7
4L6Q_protein_compound2225_out.pdbqt	-9.2
4L6Q_protein_compound2226_out.pdbqt	-8.3
4L6Q_protein_compound2227_out.pdbqt	-9.1
4L6Q_protein_compound2228_out.pdbqt	-9.0
4L6Q_protein_compound2229_out.pdbqt	-8.6
4L6Q_protein_compound222_out.pdbqt	-10.5
4L6Q_protein_compound2230_out.pdbqt	-7.8
4L6Q_protein_compound2231_out.pdbqt	-8.8
4L6Q_protein_compound2232_out.pdbqt	-9.3
4L6Q_protein_compound2233_out.pdbqt	-8.0
4L6Q_protein_compound2234_out.pdbqt	-8.1
4L6Q_protein_compound2235_out.pdbqt	-8.1
4L6Q_protein_compound2236_out.pdbqt	-8.5
4L6Q_protein_compound2237_out.pdbqt	-8.8
4L6Q_protein_compound2238_out.pdbqt	-9.4
4L6Q_protein_compound2239_out.pdbqt	-9.1
4L6Q_protein_compound223_out.pdbqt	-9.0
4L6Q_protein_compound2240_out.pdbqt	-9.1
4L6Q_protein_compound2241_out.pdbqt	-9.3
4L6Q_protein_compound2242_out.pdbqt	-8.7
4L6Q_protein_compound2243_out.pdbqt	-9.3
4L6Q_protein_compound2244_out.pdbqt	-8.5
4L6Q_protein_compound2245_out.pdbqt	-8.7
4L6Q_protein_compound2246_out.pdbqt	-9.5
4L6Q_protein_compound2247_out.pdbqt	-9.2
4L6Q_protein_compound2248_out.pdbqt	-9.7
4L6Q_protein_compound2249_out.pdbqt	-8.9
4L6Q_protein_compound224_out.pdbqt	-10.3
4L6Q_protein_compound2250_out.pdbqt	-8.7
4L6Q_protein_compound2251_out.pdbqt	-9.0
4L6Q_protein_compound2252_out.pdbqt	-9.1
4L6Q_protein_compound2253_out.pdbqt	-9.1
4L6Q_protein_compound2254_out.pdbqt	-8.4
4L6Q_protein_compound2255_out.pdbqt	-9.8
4L6Q_protein_compound2256_out.pdbqt	-10.0
4L6Q_protein_compound2257_out.pdbqt	-8.8
4L6Q_protein_compound2258_out.pdbqt	-8.4
4L6Q_protein_compound2259_out.pdbqt	-8.7
4L6Q_protein_compound225_out.pdbqt	-10.2
4L6Q_protein_compound2260_out.pdbqt	-7.7
4L6Q_protein_compound2261_out.pdbqt	-8.3
4L6Q_protein_compound2262_out.pdbqt	-8.2
4L6Q_protein_compound2263_out.pdbqt	-8.1
4L6Q_protein_compound2264_out.pdbqt	-8.8
4L6Q_protein_compound2265_out.pdbqt	-9.0
4L6Q_protein_compound2266_out.pdbqt	-8.1
4L6Q_protein_compound2267_out.pdbqt	-8.0
4L6Q_protein_compound2268_out.pdbqt	-9.8
4L6Q_protein_compound2269_out.pdbqt	-9.5
4L6Q_protein_compound226_out.pdbqt	-9.8
4L6Q_protein_compound2270_out.pdbqt	-9.1
4L6Q_protein_compound2271_out.pdbqt	-8.8
4L6Q_protein_compound2272_out.pdbqt	-8.8
4L6Q_protein_compound2273_out.pdbqt	-9.0
4L6Q_protein_compound2274_out.pdbqt	-9.1
4L6Q_protein_compound2275_out.pdbqt	-7.9
4L6Q_protein_compound2276_out.pdbqt	-7.8
4L6Q_protein_compound2277_out.pdbqt	-9.0
4L6Q_protein_compound2278_out.pdbqt	-8.5
4L6Q_protein_compound2279_out.pdbqt	-8.9
4L6Q_protein_compound227_out.pdbqt	-9.9
4L6Q_protein_compound2280_out.pdbqt	-9.1
4L6Q_protein_compound2281_out.pdbqt	-9.3
4L6Q_protein_compound2282_out.pdbqt	-7.0
4L6Q_protein_compound2283_out.pdbqt	-7.0
4L6Q_protein_compound2284_out.pdbqt	-9.5
4L6Q_protein_compound2285_out.pdbqt	-9.8
4L6Q_protein_compound2286_out.pdbqt	-10.1
4L6Q_protein_compound2287_out.pdbqt	-9.7
4L6Q_protein_compound2288_out.pdbqt	-10.4
4L6Q_protein_compound2289_out.pdbqt	-8.8
4L6Q_protein_compound228_out.pdbqt	-9.8
4L6Q_protein_compound2290_out.pdbqt	-8.4
4L6Q_protein_compound2291_out.pdbqt	-8.5
4L6Q_protein_compound2292_out.pdbqt	-7.5
4L6Q_protein_compound2293_out.pdbqt	-8.3
4L6Q_protein_compound2294_out.pdbqt	-7.8
4L6Q_protein_compound2295_out.pdbqt	-8.9
4L6Q_protein_compound2296_out.pdbqt	-8.8
4L6Q_protein_compound2297_out.pdbqt	-7.7
4L6Q_protein_compound2298_out.pdbqt	-8.0
4L6Q_protein_compound2299_out.pdbqt	-7.8
4L6Q_protein_compound229_out.pdbqt	-9.1
4L6Q_protein_compound22_out.pdbqt	-10.8
4L6Q_protein_compound2300_out.pdbqt	-8.5
4L6Q_protein_compound2301_out.pdbqt	-9.1
4L6Q_protein_compound2302_out.pdbqt	-8.0
4L6Q_protein_compound2303_out.pdbqt	-7.8
4L6Q_protein_compound2304_out.pdbqt	-8.1
4L6Q_protein_compound2305_out.pdbqt	-8.0
4L6Q_protein_compound2306_out.pdbqt	-8.7
4L6Q_protein_compound2307_out.pdbqt	-9.2
4L6Q_protein_compound2308_out.pdbqt	-8.4
4L6Q_protein_compound2309_out.pdbqt	-8.9
4L6Q_protein_compound230_out.pdbqt	-8.2
4L6Q_protein_compound2310_out.pdbqt	-8.9
4L6Q_protein_compound2311_out.pdbqt	-8.5
4L6Q_protein_compound2312_out.pdbqt	-8.7
4L6Q_protein_compound2313_out.pdbqt	-8.5
4L6Q_protein_compound2314_out.pdbqt	-7.8
4L6Q_protein_compound2315_out.pdbqt	-9.4
4L6Q_protein_compound2316_out.pdbqt	-8.9
4L6Q_protein_compound2317_out.pdbqt	-8.2
4L6Q_protein_compound2318_out.pdbqt	-7.4
4L6Q_protein_compound2319_out.pdbqt	-8.1
4L6Q_protein_compound231_out.pdbqt	-8.2
4L6Q_protein_compound2320_out.pdbqt	-8.2
4L6Q_protein_compound2321_out.pdbqt	-8.4
4L6Q_protein_compound2322_out.pdbqt	-8.2
4L6Q_protein_compound2323_out.pdbqt	-9.6
4L6Q_protein_compound2324_out.pdbqt	-8.5
4L6Q_protein_compound2325_out.pdbqt	-9.6
4L6Q_protein_compound2326_out.pdbqt	-9.8
4L6Q_protein_compound2327_out.pdbqt	-8.2
4L6Q_protein_compound2328_out.pdbqt	-8.9
4L6Q_protein_compound2329_out.pdbqt	-9.8
4L6Q_protein_compound232_out.pdbqt	-9.4
4L6Q_protein_compound2330_out.pdbqt	-8.2
4L6Q_protein_compound2331_out.pdbqt	-7.9
4L6Q_protein_compound2332_out.pdbqt	-9.7
4L6Q_protein_compound2333_out.pdbqt	-9.6
4L6Q_protein_compound2334_out.pdbqt	-9.2
4L6Q_protein_compound2335_out.pdbqt	-9.0
4L6Q_protein_compound2336_out.pdbqt	-9.0
4L6Q_protein_compound2337_out.pdbqt	-9.4
4L6Q_protein_compound2338_out.pdbqt	-9.3
4L6Q_protein_compound2339_out.pdbqt	-10.2
4L6Q_protein_compound233_out.pdbqt	-8.3
4L6Q_protein_compound2340_out.pdbqt	-9.4
4L6Q_protein_compound2341_out.pdbqt	-9.8
4L6Q_protein_compound2342_out.pdbqt	-9.1
4L6Q_protein_compound2343_out.pdbqt	-10.1
4L6Q_protein_compound2344_out.pdbqt	-8.6
4L6Q_protein_compound2345_out.pdbqt	-8.6
4L6Q_protein_compound2346_out.pdbqt	-9.5
4L6Q_protein_compound2347_out.pdbqt	-9.4
4L6Q_protein_compound2348_out.pdbqt	-10.0
4L6Q_protein_compound2349_out.pdbqt	-9.7
4L6Q_protein_compound234_out.pdbqt	-8.1
4L6Q_protein_compound2350_out.pdbqt	-9.3
4L6Q_protein_compound2351_out.pdbqt	-9.0
4L6Q_protein_compound2352_out.pdbqt	-10.4
4L6Q_protein_compound2353_out.pdbqt	-8.2
4L6Q_protein_compound2354_out.pdbqt	-8.7
4L6Q_protein_compound2355_out.pdbqt	-8.5
4L6Q_protein_compound2356_out.pdbqt	-10.0
4L6Q_protein_compound2357_out.pdbqt	-9.4
4L6Q_protein_compound2358_out.pdbqt	-9.6
4L6Q_protein_compound2359_out.pdbqt	-8.8
4L6Q_protein_compound235_out.pdbqt	-9.7
4L6Q_protein_compound2360_out.pdbqt	-8.9
4L6Q_protein_compound2361_out.pdbqt	-9.0
4L6Q_protein_compound2362_out.pdbqt	-8.8
4L6Q_protein_compound2363_out.pdbqt	-8.6
4L6Q_protein_compound2364_out.pdbqt	-8.1
4L6Q_protein_compound2365_out.pdbqt	-9.3
4L6Q_protein_compound2366_out.pdbqt	-9.5
4L6Q_protein_compound2367_out.pdbqt	-9.8
4L6Q_protein_compound2368_out.pdbqt	-9.2
4L6Q_protein_compound2369_out.pdbqt	-8.6
4L6Q_protein_compound236_out.pdbqt	-9.5
4L6Q_protein_compound2370_out.pdbqt	-8.9
4L6Q_protein_compound2371_out.pdbqt	-9.0
4L6Q_protein_compound2372_out.pdbqt	-9.9
4L6Q_protein_compound2373_out.pdbqt	-9.5
4L6Q_protein_compound2374_out.pdbqt	-8.9
4L6Q_protein_compound2375_out.pdbqt	-8.7
4L6Q_protein_compound2376_out.pdbqt	-8.5
4L6Q_protein_compound2377_out.pdbqt	-8.9
4L6Q_protein_compound2378_out.pdbqt	-9.2
4L6Q_protein_compound2379_out.pdbqt	-9.5
4L6Q_protein_compound237_out.pdbqt	-10.1
4L6Q_protein_compound2380_out.pdbqt	-8.7
4L6Q_protein_compound2381_out.pdbqt	-8.7
4L6Q_protein_compound2382_out.pdbqt	-9.0
4L6Q_protein_compound2383_out.pdbqt	-9.6
4L6Q_protein_compound2384_out.pdbqt	-8.8
4L6Q_protein_compound2385_out.pdbqt	-8.6
4L6Q_protein_compound2386_out.pdbqt	-8.1
4L6Q_protein_compound2387_out.pdbqt	-8.5
4L6Q_protein_compound2388_out.pdbqt	-8.7
4L6Q_protein_compound2389_out.pdbqt	-9.0
4L6Q_protein_compound238_out.pdbqt	-8.9
4L6Q_protein_compound2390_out.pdbqt	-8.9
4L6Q_protein_compound2391_out.pdbqt	-9.0
4L6Q_protein_compound2392_out.pdbqt	-8.8
4L6Q_protein_compound2393_out.pdbqt	-8.8
4L6Q_protein_compound2394_out.pdbqt	-9.0
4L6Q_protein_compound2395_out.pdbqt	-8.7
