ligand_name	scores
mol17323_config_out1.pdbqt	-9.3
mol17324_config_out1.pdbqt	-10.1
mol17325_config_out1.pdbqt	-9.7
mol17326_config_out1.pdbqt	-9.5
mol17327_config_out1.pdbqt	-8.1
mol17328_config_out1.pdbqt	-11.6
mol17329_config_out1.pdbqt	-10.3
mol1732_config_out1.pdbqt	-8.0
mol17330_config_out1.pdbqt	-8.1
mol17331_config_out1.pdbqt	-8.7
mol17332_config_out1.pdbqt	-10.5
mol17333_config_out1.pdbqt	-9.3
mol17334_config_out1.pdbqt	-9.1
mol17335_config_out1.pdbqt	-7.3
mol17336_config_out1.pdbqt	-8.5
mol17337_config_out1.pdbqt	-10.1
mol17338_config_out1.pdbqt	-8.6
mol17339_config_out1.pdbqt	-10.3
mol1733_config_out1.pdbqt	-9.1
mol17340_config_out1.pdbqt	-8.8
mol17341_config_out1.pdbqt	-9.0
mol17342_config_out1.pdbqt	-10.1
mol17343_config_out1.pdbqt	-9.1
mol17344_config_out1.pdbqt	-8.2
mol17345_config_out1.pdbqt	-10.7
mol17346_config_out1.pdbqt	-10.3
mol17347_config_out1.pdbqt	-8.9
mol17348_config_out1.pdbqt	-6.3
mol17349_config_out1.pdbqt	-9.9
mol1734_config_out1.pdbqt	-9.6
mol17350_config_out1.pdbqt	-11.0
mol17351_config_out1.pdbqt	-9.0
mol17352_config_out1.pdbqt	-10.3
mol17353_config_out1.pdbqt	-8.1
mol17354_config_out1.pdbqt	-9.3
mol17355_config_out1.pdbqt	-10.5
mol17356_config_out1.pdbqt	-11.1
mol17357_config_out1.pdbqt	-8.9
mol17358_config_out1.pdbqt	-8.5
mol17359_config_out1.pdbqt	-10.8
mol1735_config_out1.pdbqt	-8.2
mol17360_config_out1.pdbqt	-9.3
mol17361_config_out1.pdbqt	-9.5
mol17362_config_out1.pdbqt	-10.1
mol17363_config_out1.pdbqt	-7.9
mol17364_config_out1.pdbqt	-11.1
mol17365_config_out1.pdbqt	-6.9
mol17366_config_out1.pdbqt	-11.1
mol17367_config_out1.pdbqt	-10.6
mol17368_config_out1.pdbqt	-8.6
mol17369_config_out1.pdbqt	-9.1
mol1736_config_out1.pdbqt	-8.2
mol17370_config_out1.pdbqt	-11.1
mol17371_config_out1.pdbqt	-8.2
mol17372_config_out1.pdbqt	-10.1
mol17373_config_out1.pdbqt	-10.6
mol17374_config_out1.pdbqt	-11.2
mol17375_config_out1.pdbqt	-10.2
mol17376_config_out1.pdbqt	-7.9
mol17377_config_out1.pdbqt	-9.2
mol17378_config_out1.pdbqt	-10.5
mol17379_config_out1.pdbqt	-7.3
mol1737_config_out1.pdbqt	-9.0
mol17380_config_out1.pdbqt	-10.6
mol17381_config_out1.pdbqt	-9.2
mol17382_config_out1.pdbqt	-9.3
mol17383_config_out1.pdbqt	-10.8
mol17384_config_out1.pdbqt	-7.4
mol17385_config_out1.pdbqt	-7.8
mol17386_config_out1.pdbqt	-9.9
mol17387_config_out1.pdbqt	-9.4
mol17388_config_out1.pdbqt	-8.1
mol17389_config_out1.pdbqt	-9.1
mol1738_config_out1.pdbqt	-9.6
mol17390_config_out1.pdbqt	-10.1
mol17391_config_out1.pdbqt	-8.7
mol17392_config_out1.pdbqt	-10.9
mol17393_config_out1.pdbqt	-8.4
mol17394_config_out1.pdbqt	-8.8
mol17395_config_out1.pdbqt	-11.1
mol17396_config_out1.pdbqt	-8.3
mol17397_config_out1.pdbqt	-9.7
mol17398_config_out1.pdbqt	-9.4
mol17399_config_out1.pdbqt	-6.4
mol1739_config_out1.pdbqt	-9.1
mol173_config_out1.pdbqt	-10.9
mol17400_config_out1.pdbqt	-7.9
mol17401_config_out1.pdbqt	-8.3
mol17402_config_out1.pdbqt	-11.4
mol17403_config_out1.pdbqt	-9.1
mol17404_config_out1.pdbqt	-9.1
mol17405_config_out1.pdbqt	-10.5
mol17406_config_out1.pdbqt	-8.5
mol17407_config_out1.pdbqt	-10.0
mol17408_config_out1.pdbqt	-9.7
mol17409_config_out1.pdbqt	-11.2
mol1740_config_out1.pdbqt	-8.3
mol17410_config_out1.pdbqt	-11.2
mol17411_config_out1.pdbqt	-8.2
mol17412_config_out1.pdbqt	-11.3
mol17413_config_out1.pdbqt	-10.8
mol17414_config_out1.pdbqt	-10.4
mol17415_config_out1.pdbqt	-10.0
mol17416_config_out1.pdbqt	-9.3
mol17417_config_out1.pdbqt	-8.2
mol17418_config_out1.pdbqt	-10.4
mol17419_config_out1.pdbqt	-8.9
mol1741_config_out1.pdbqt	-9.2
mol17420_config_out1.pdbqt	-9.6
mol17421_config_out1.pdbqt	-8.3
mol17422_config_out1.pdbqt	-10.6
mol17423_config_out1.pdbqt	-11.2
mol17424_config_out1.pdbqt	-8.4
mol17425_config_out1.pdbqt	-10.5
mol17426_config_out1.pdbqt	-10.3
mol17427_config_out1.pdbqt	-11.3
mol17428_config_out1.pdbqt	-8.5
mol17429_config_out1.pdbqt	-8.8
mol1742_config_out1.pdbqt	-10.6
mol17430_config_out1.pdbqt	-9.9
mol17431_config_out1.pdbqt	-10.4
mol17432_config_out1.pdbqt	-8.3
mol17433_config_out1.pdbqt	-10.1
mol17434_config_out1.pdbqt	-8.8
mol17435_config_out1.pdbqt	-8.7
mol17436_config_out1.pdbqt	-10.4
mol17437_config_out1.pdbqt	-9.2
mol17438_config_out1.pdbqt	-9.3
mol17439_config_out1.pdbqt	-8.2
mol1743_config_out1.pdbqt	-7.2
mol17440_config_out1.pdbqt	-8.2
mol17441_config_out1.pdbqt	-8.9
mol17442_config_out1.pdbqt	-10.0
mol17443_config_out1.pdbqt	-8.5
mol17444_config_out1.pdbqt	-9.4
mol17445_config_out1.pdbqt	-8.8
mol17446_config_out1.pdbqt	-9.3
mol17447_config_out1.pdbqt	-10.5
mol17448_config_out1.pdbqt	-12.2
mol17449_config_out1.pdbqt	-9.7
mol1744_config_out1.pdbqt	-7.6
mol17450_config_out1.pdbqt	-9.2
mol17451_config_out1.pdbqt	-9.4
mol17452_config_out1.pdbqt	-9.6
mol17453_config_out1.pdbqt	-10.0
mol17454_config_out1.pdbqt	-8.8
mol17455_config_out1.pdbqt	-9.1
mol17456_config_out1.pdbqt	-8.8
mol17457_config_out1.pdbqt	-8.5
mol17458_config_out1.pdbqt	-10.2
mol17459_config_out1.pdbqt	-10.1
mol1745_config_out1.pdbqt	-8.8
mol17460_config_out1.pdbqt	-9.8
mol17461_config_out1.pdbqt	-9.4
mol17462_config_out1.pdbqt	-10.6
mol17463_config_out1.pdbqt	-8.8
mol17464_config_out1.pdbqt	-7.4
mol17465_config_out1.pdbqt	-11.3
mol17466_config_out1.pdbqt	-9.5
mol17467_config_out1.pdbqt	-9.1
mol17468_config_out1.pdbqt	-10.2
mol17469_config_out1.pdbqt	-8.9
mol1746_config_out1.pdbqt	-9.0
mol17470_config_out1.pdbqt	-9.4
mol17471_config_out1.pdbqt	-9.1
mol17472_config_out1.pdbqt	-9.8
mol17473_config_out1.pdbqt	-11.1
mol17474_config_out1.pdbqt	-8.1
mol17475_config_out1.pdbqt	-7.0
mol17476_config_out1.pdbqt	-10.4
mol17477_config_out1.pdbqt	-10.0
mol17478_config_out1.pdbqt	-9.3
mol17479_config_out1.pdbqt	-10.7
mol1747_config_out1.pdbqt	-9.6
mol17480_config_out1.pdbqt	-9.9
mol17481_config_out1.pdbqt	-8.1
mol17482_config_out1.pdbqt	-8.2
mol17483_config_out1.pdbqt	-11.3
mol17484_config_out1.pdbqt	-8.2
mol17485_config_out1.pdbqt	-10.7
mol17486_config_out1.pdbqt	-10.3
mol17487_config_out1.pdbqt	-11.7
mol17488_config_out1.pdbqt	-7.7
mol17489_config_out1.pdbqt	-11.0
mol1748_config_out1.pdbqt	-9.5
mol17490_config_out1.pdbqt	-8.5
mol17491_config_out1.pdbqt	-9.2
mol17492_config_out1.pdbqt	-9.6
mol17493_config_out1.pdbqt	-9.5
mol17494_config_out1.pdbqt	-9.5
mol17495_config_out1.pdbqt	-9.9
mol17496_config_out1.pdbqt	-10.9
mol17497_config_out1.pdbqt	-9.3
mol17498_config_out1.pdbqt	-8.8
mol17499_config_out1.pdbqt	-10.2
mol1749_config_out1.pdbqt	-10.2
mol174_config_out1.pdbqt	-8.5
mol17500_config_out1.pdbqt	-11.0
mol17501_config_out1.pdbqt	-8.5
mol17502_config_out1.pdbqt	-7.9
mol17503_config_out1.pdbqt	-8.4
mol17504_config_out1.pdbqt	-10.2
mol17505_config_out1.pdbqt	-7.6
mol17506_config_out1.pdbqt	-7.1
mol17507_config_out1.pdbqt	-7.7
mol17508_config_out1.pdbqt	-9.9
mol17509_config_out1.pdbqt	-9.3
mol1750_config_out1.pdbqt	-8.9
mol17510_config_out1.pdbqt	-11.6
mol17511_config_out1.pdbqt	-10.8
mol17512_config_out1.pdbqt	-9.8
mol17513_config_out1.pdbqt	-8.2
mol17514_config_out1.pdbqt	-8.6
mol17515_config_out1.pdbqt	-11.0
mol17516_config_out1.pdbqt	-9.8
mol17517_config_out1.pdbqt	-8.1
mol17518_config_out1.pdbqt	-9.0
mol17519_config_out1.pdbqt	-9.9
mol1751_config_out1.pdbqt	-9.1
mol17520_config_out1.pdbqt	-9.6
mol17521_config_out1.pdbqt	-9.0
mol17522_config_out1.pdbqt	-9.5
mol17523_config_out1.pdbqt	-7.6
mol17524_config_out1.pdbqt	-7.8
mol17525_config_out1.pdbqt	-7.3
mol17526_config_out1.pdbqt	-10.0
mol17527_config_out1.pdbqt	-8.1
mol17528_config_out1.pdbqt	-10.7
mol17529_config_out1.pdbqt	-10.7
mol1752_config_out1.pdbqt	-9.8
mol17530_config_out1.pdbqt	-11.1
mol17531_config_out1.pdbqt	-9.5
mol17532_config_out1.pdbqt	-8.8
mol17533_config_out1.pdbqt	-11.3
mol17534_config_out1.pdbqt	-11.2
mol17535_config_out1.pdbqt	-10.9
mol17536_config_out1.pdbqt	-7.8
mol17537_config_out1.pdbqt	-9.3
mol17538_config_out1.pdbqt	-10.1
mol17539_config_out1.pdbqt	-10.4
mol1753_config_out1.pdbqt	-10.1
mol17540_config_out1.pdbqt	-8.1
mol17541_config_out1.pdbqt	-8.1
mol17542_config_out1.pdbqt	-9.0
mol17543_config_out1.pdbqt	-8.5
mol17544_config_out1.pdbqt	-10.4
mol17545_config_out1.pdbqt	-9.7
mol17546_config_out1.pdbqt	-9.4
mol17547_config_out1.pdbqt	-8.7
mol17548_config_out1.pdbqt	-9.2
mol17549_config_out1.pdbqt	-10.6
mol1754_config_out1.pdbqt	-9.6
mol17550_config_out1.pdbqt	-11.7
mol17551_config_out1.pdbqt	-10.4
mol17552_config_out1.pdbqt	-8.3
mol17553_config_out1.pdbqt	-11.7
mol17554_config_out1.pdbqt	-10.3
mol17555_config_out1.pdbqt	-7.0
mol17556_config_out1.pdbqt	-7.6
mol17557_config_out1.pdbqt	-9.9
mol17558_config_out1.pdbqt	-8.8
mol17559_config_out1.pdbqt	-7.1
mol1755_config_out1.pdbqt	-9.2
mol17560_config_out1.pdbqt	-9.9
mol17561_config_out1.pdbqt	-8.0
mol17562_config_out1.pdbqt	-7.8
mol17563_config_out1.pdbqt	-8.7
mol17564_config_out1.pdbqt	-9.5
mol17565_config_out1.pdbqt	-9.3
mol17566_config_out1.pdbqt	-9.8
mol17567_config_out1.pdbqt	-5.6
mol17568_config_out1.pdbqt	-10.4
mol17569_config_out1.pdbqt	-11.2
mol1756_config_out1.pdbqt	-7.0
mol17570_config_out1.pdbqt	-8.9
mol17571_config_out1.pdbqt	-10.1
mol17572_config_out1.pdbqt	-11.2
mol17573_config_out1.pdbqt	-9.7
mol17574_config_out1.pdbqt	-8.6
mol17575_config_out1.pdbqt	-9.1
mol17576_config_out1.pdbqt	-10.1
mol17577_config_out1.pdbqt	-11.0
mol17578_config_out1.pdbqt	-8.3
mol17579_config_out1.pdbqt	-10.3
mol1757_config_out1.pdbqt	-10.1
mol17580_config_out1.pdbqt	-9.4
mol17581_config_out1.pdbqt	-9.6
mol17582_config_out1.pdbqt	-11.7
mol17583_config_out1.pdbqt	-8.6
mol17584_config_out1.pdbqt	-10.5
mol17585_config_out1.pdbqt	-9.8
mol17586_config_out1.pdbqt	-11.6
mol17587_config_out1.pdbqt	-8.8
mol17588_config_out1.pdbqt	-10.5
mol17589_config_out1.pdbqt	-9.3
mol1758_config_out1.pdbqt	-10.5
mol17590_config_out1.pdbqt	-9.5
mol17591_config_out1.pdbqt	-8.4
mol17592_config_out1.pdbqt	-8.5
mol17593_config_out1.pdbqt	-8.6
mol17594_config_out1.pdbqt	-8.4
mol17595_config_out1.pdbqt	-8.9
mol17596_config_out1.pdbqt	-10.6
mol17597_config_out1.pdbqt	-7.3
mol17598_config_out1.pdbqt	-9.1
mol17599_config_out1.pdbqt	-10.5
mol1759_config_out1.pdbqt	-10.5
mol175_config_out1.pdbqt	-7.9
mol17600_config_out1.pdbqt	-8.4
mol17601_config_out1.pdbqt	-9.8
mol17602_config_out1.pdbqt	-8.5
mol17603_config_out1.pdbqt	-12.3
mol17604_config_out1.pdbqt	-8.9
mol17605_config_out1.pdbqt	-8.1
mol17606_config_out1.pdbqt	-8.7
mol17607_config_out1.pdbqt	-12.0
mol17608_config_out1.pdbqt	-8.4
mol17609_config_out1.pdbqt	-8.5
mol1760_config_out1.pdbqt	-7.5
mol17610_config_out1.pdbqt	-11.0
mol17611_config_out1.pdbqt	-9.8
mol17612_config_out1.pdbqt	-9.5
mol17613_config_out1.pdbqt	-8.8
mol17614_config_out1.pdbqt	-8.8
mol17615_config_out1.pdbqt	-9.5
mol17616_config_out1.pdbqt	-9.3
mol17617_config_out1.pdbqt	-8.1
mol17618_config_out1.pdbqt	-9.9
mol17619_config_out1.pdbqt	-6.6
mol1761_config_out1.pdbqt	-5.9
mol17620_config_out1.pdbqt	-9.9
mol17621_config_out1.pdbqt	-10.0
mol17622_config_out1.pdbqt	-9.0
mol17623_config_out1.pdbqt	-7.8
mol17624_config_out1.pdbqt	-10.4
mol17625_config_out1.pdbqt	-11.2
mol17626_config_out1.pdbqt	-10.0
mol17627_config_out1.pdbqt	-8.5
mol17628_config_out1.pdbqt	-9.1
mol17629_config_out1.pdbqt	-9.0
mol1762_config_out1.pdbqt	-11.2
mol17630_config_out1.pdbqt	-7.9
mol17631_config_out1.pdbqt	-9.7
mol17632_config_out1.pdbqt	-9.1
mol17633_config_out1.pdbqt	-9.3
mol17634_config_out1.pdbqt	-9.2
mol17635_config_out1.pdbqt	-9.8
mol17636_config_out1.pdbqt	-11.0
mol17637_config_out1.pdbqt	-5.9
mol17638_config_out1.pdbqt	-7.2
mol17639_config_out1.pdbqt	-10.4
mol1763_config_out1.pdbqt	-11.6
mol17640_config_out1.pdbqt	-10.7
mol17641_config_out1.pdbqt	-11.1
mol17642_config_out1.pdbqt	-8.8
mol17643_config_out1.pdbqt	-11.6
mol17644_config_out1.pdbqt	-9.6
mol17645_config_out1.pdbqt	-11.0
mol17646_config_out1.pdbqt	-9.7
mol17647_config_out1.pdbqt	-9.5
mol17648_config_out1.pdbqt	-8.3
mol17649_config_out1.pdbqt	-11.3
mol1764_config_out1.pdbqt	-10.9
mol17650_config_out1.pdbqt	-10.8
mol17651_config_out1.pdbqt	-11.0
mol17652_config_out1.pdbqt	-10.9
mol17653_config_out1.pdbqt	-12.2
mol17654_config_out1.pdbqt	-9.4
mol17655_config_out1.pdbqt	-8.2
mol17656_config_out1.pdbqt	-9.1
mol17657_config_out1.pdbqt	-9.5
mol17658_config_out1.pdbqt	-10.3
mol17659_config_out1.pdbqt	-9.6
mol1765_config_out1.pdbqt	-9.1
mol17660_config_out1.pdbqt	-9.5
mol17661_config_out1.pdbqt	-10.8
mol17662_config_out1.pdbqt	-7.2
mol17663_config_out1.pdbqt	-9.0
mol17664_config_out1.pdbqt	-6.9
mol17665_config_out1.pdbqt	-10.6
mol17666_config_out1.pdbqt	-10.1
mol17667_config_out1.pdbqt	-9.1
mol17668_config_out1.pdbqt	-9.1
mol17669_config_out1.pdbqt	-10.2
mol1766_config_out1.pdbqt	-9.9
mol17670_config_out1.pdbqt	-9.9
mol17671_config_out1.pdbqt	-8.6
mol17672_config_out1.pdbqt	-10.1
mol17673_config_out1.pdbqt	-7.0
mol17674_config_out1.pdbqt	-7.2
mol17675_config_out1.pdbqt	-9.0
mol17676_config_out1.pdbqt	-8.2
mol17677_config_out1.pdbqt	-10.1
mol17678_config_out1.pdbqt	-10.7
mol17679_config_out1.pdbqt	-10.8
mol1767_config_out1.pdbqt	-9.0
mol17680_config_out1.pdbqt	-10.1
mol17681_config_out1.pdbqt	-8.8
mol17682_config_out1.pdbqt	-7.7
mol17683_config_out1.pdbqt	-11.6
mol17684_config_out1.pdbqt	-10.2
mol17685_config_out1.pdbqt	-8.1
mol17686_config_out1.pdbqt	-7.6
mol17687_config_out1.pdbqt	-10.7
mol17688_config_out1.pdbqt	-9.4
mol17689_config_out1.pdbqt	-10.2
mol1768_config_out1.pdbqt	-9.0
mol17690_config_out1.pdbqt	-8.6
mol17691_config_out1.pdbqt	-7.1
mol17692_config_out1.pdbqt	-9.5
mol17693_config_out1.pdbqt	-11.1
mol17694_config_out1.pdbqt	-8.9
mol17695_config_out1.pdbqt	-11.9
mol17696_config_out1.pdbqt	-9.5
mol17697_config_out1.pdbqt	-10.3
mol17698_config_out1.pdbqt	-11.0
mol17699_config_out1.pdbqt	-9.6
mol1769_config_out1.pdbqt	-11.4
mol176_config_out1.pdbqt	-7.5
mol17700_config_out1.pdbqt	-10.5
mol17701_config_out1.pdbqt	-10.5
mol17702_config_out1.pdbqt	-11.2
mol17703_config_out1.pdbqt	-9.4
mol17704_config_out1.pdbqt	-10.7
mol17705_config_out1.pdbqt	-8.1
mol17706_config_out1.pdbqt	-8.5
mol17707_config_out1.pdbqt	-9.1
mol17708_config_out1.pdbqt	-9.6
mol17709_config_out1.pdbqt	-9.4
mol1770_config_out1.pdbqt	-8.5
mol17710_config_out1.pdbqt	-9.3
mol17711_config_out1.pdbqt	-11.0
mol17712_config_out1.pdbqt	-9.2
mol17713_config_out1.pdbqt	-7.7
mol17714_config_out1.pdbqt	-10.8
mol17715_config_out1.pdbqt	-9.4
mol17716_config_out1.pdbqt	-10.1
mol17717_config_out1.pdbqt	-11.2
mol17718_config_out1.pdbqt	-9.6
mol17719_config_out1.pdbqt	-11.5
mol1771_config_out1.pdbqt	-9.2
mol17720_config_out1.pdbqt	-10.1
mol17721_config_out1.pdbqt	-9.8
mol17722_config_out1.pdbqt	-7.1
mol17723_config_out1.pdbqt	-9.2
mol17724_config_out1.pdbqt	-9.0
mol17725_config_out1.pdbqt	-10.8
mol17726_config_out1.pdbqt	-8.9
mol17727_config_out1.pdbqt	-8.8
mol17728_config_out1.pdbqt	-8.8
mol17729_config_out1.pdbqt	-8.7
mol1772_config_out1.pdbqt	-5.9
mol17730_config_out1.pdbqt	-9.7
mol17731_config_out1.pdbqt	-7.4
mol17732_config_out1.pdbqt	-9.7
mol17733_config_out1.pdbqt	-4.9
mol17734_config_out1.pdbqt	-9.1
mol17735_config_out1.pdbqt	-8.8
mol17736_config_out1.pdbqt	-10.4
mol17737_config_out1.pdbqt	-9.9
mol17738_config_out1.pdbqt	-10.6
mol17739_config_out1.pdbqt	-9.2
mol1773_config_out1.pdbqt	-7.8
mol17740_config_out1.pdbqt	-10.0
mol17741_config_out1.pdbqt	-9.4
mol17742_config_out1.pdbqt	-11.3
mol17743_config_out1.pdbqt	-9.0
mol17744_config_out1.pdbqt	-7.2
mol17745_config_out1.pdbqt	-9.3
mol17746_config_out1.pdbqt	-7.6
mol17747_config_out1.pdbqt	-9.7
mol17748_config_out1.pdbqt	-8.4
mol17749_config_out1.pdbqt	-11.5
mol1774_config_out1.pdbqt	-6.6
mol17750_config_out1.pdbqt	-8.9
mol17751_config_out1.pdbqt	-9.8
mol17752_config_out1.pdbqt	-10.0
mol17753_config_out1.pdbqt	-8.9
mol17754_config_out1.pdbqt	-9.6
mol17755_config_out1.pdbqt	-10.1
mol17756_config_out1.pdbqt	-9.8
mol17757_config_out1.pdbqt	-7.7
mol17758_config_out1.pdbqt	-9.3
mol17759_config_out1.pdbqt	-9.2
mol1775_config_out1.pdbqt	-10.4
mol17760_config_out1.pdbqt	-9.6
mol17761_config_out1.pdbqt	-9.5
mol17762_config_out1.pdbqt	-10.5
mol17763_config_out1.pdbqt	-9.8
mol17764_config_out1.pdbqt	-9.9
mol17765_config_out1.pdbqt	-8.4
mol17766_config_out1.pdbqt	-6.5
mol17767_config_out1.pdbqt	-11.3
mol17768_config_out1.pdbqt	-10.8
mol17769_config_out1.pdbqt	-9.8
mol1776_config_out1.pdbqt	-10.7
mol17770_config_out1.pdbqt	-10.3
mol17771_config_out1.pdbqt	-11.5
mol17772_config_out1.pdbqt	-8.8
mol17773_config_out1.pdbqt	-9.3
mol17774_config_out1.pdbqt	-8.8
mol17775_config_out1.pdbqt	-9.5
mol17776_config_out1.pdbqt	-10.2
mol17777_config_out1.pdbqt	-10.1
mol17778_config_out1.pdbqt	-8.6
mol17779_config_out1.pdbqt	-10.0
mol1777_config_out1.pdbqt	-8.4
mol17780_config_out1.pdbqt	-9.7
mol17781_config_out1.pdbqt	-8.8
mol17782_config_out1.pdbqt	-8.9
mol17783_config_out1.pdbqt	-10.9
mol17784_config_out1.pdbqt	-9.4
mol17785_config_out1.pdbqt	-11.6
mol17786_config_out1.pdbqt	-9.5
mol17787_config_out1.pdbqt	-8.0
mol17788_config_out1.pdbqt	-9.6
mol17789_config_out1.pdbqt	-8.8
mol1778_config_out1.pdbqt	-11.0
mol17790_config_out1.pdbqt	-8.4
mol17791_config_out1.pdbqt	-8.9
mol17792_config_out1.pdbqt	-9.1
mol17793_config_out1.pdbqt	-11.2
mol17794_config_out1.pdbqt	-10.1
mol17795_config_out1.pdbqt	-8.6
mol17796_config_out1.pdbqt	-9.1
mol17797_config_out1.pdbqt	-9.0
mol17798_config_out1.pdbqt	-10.2
mol17799_config_out1.pdbqt	-9.7
mol1779_config_out1.pdbqt	-8.4
mol177_config_out1.pdbqt	-8.8
mol17800_config_out1.pdbqt	-11.0
mol17801_config_out1.pdbqt	-9.6
mol17802_config_out1.pdbqt	-9.7
mol17803_config_out1.pdbqt	-11.4
mol17804_config_out1.pdbqt	-7.1
mol17805_config_out1.pdbqt	-7.9
mol17806_config_out1.pdbqt	-11.3
mol17807_config_out1.pdbqt	-8.1
mol17808_config_out1.pdbqt	-10.7
mol17809_config_out1.pdbqt	-11.8
mol1780_config_out1.pdbqt	-10.3
mol17810_config_out1.pdbqt	-8.8
mol17811_config_out1.pdbqt	-9.3
mol17812_config_out1.pdbqt	-9.0
mol17813_config_out1.pdbqt	-9.3
mol17814_config_out1.pdbqt	-9.9
mol17815_config_out1.pdbqt	-8.3
mol17816_config_out1.pdbqt	-9.9
mol17817_config_out1.pdbqt	-8.7
mol17818_config_out1.pdbqt	-10.6
mol17819_config_out1.pdbqt	-10.0
mol1781_config_out1.pdbqt	-8.9
mol17820_config_out1.pdbqt	-9.5
mol17821_config_out1.pdbqt	-10.2
mol17822_config_out1.pdbqt	-9.9
mol17823_config_out1.pdbqt	-9.5
mol17824_config_out1.pdbqt	-10.0
mol17825_config_out1.pdbqt	-9.9
mol17826_config_out1.pdbqt	-9.6
mol17827_config_out1.pdbqt	-9.3
mol17828_config_out1.pdbqt	-10.1
mol17829_config_out1.pdbqt	-9.5
mol1782_config_out1.pdbqt	-10.2
mol17830_config_out1.pdbqt	-11.2
mol17831_config_out1.pdbqt	-10.1
mol17832_config_out1.pdbqt	-8.6
mol17833_config_out1.pdbqt	-7.6
mol17834_config_out1.pdbqt	-7.9
mol17835_config_out1.pdbqt	-10.3
mol17836_config_out1.pdbqt	-4.9
mol17837_config_out1.pdbqt	-10.5
mol17838_config_out1.pdbqt	-7.3
mol17839_config_out1.pdbqt	-9.0
mol1783_config_out1.pdbqt	-6.8
mol17840_config_out1.pdbqt	-9.6
mol17841_config_out1.pdbqt	-9.4
mol17842_config_out1.pdbqt	-7.9
mol17843_config_out1.pdbqt	-8.9
mol17844_config_out1.pdbqt	-8.8
mol17845_config_out1.pdbqt	-9.6
mol17846_config_out1.pdbqt	-10.7
mol17847_config_out1.pdbqt	-11.8
mol17848_config_out1.pdbqt	-9.4
mol17849_config_out1.pdbqt	-9.4
mol1784_config_out1.pdbqt	-9.9
mol17850_config_out1.pdbqt	-11.6
mol17851_config_out1.pdbqt	-9.5
mol17852_config_out1.pdbqt	-7.6
mol17853_config_out1.pdbqt	-6.6
mol17854_config_out1.pdbqt	-9.5
mol17855_config_out1.pdbqt	-10.9
mol17856_config_out1.pdbqt	-10.4
mol17857_config_out1.pdbqt	-9.5
mol17858_config_out1.pdbqt	-9.2
mol17859_config_out1.pdbqt	-8.2
mol1785_config_out1.pdbqt	-8.4
mol17860_config_out1.pdbqt	-9.4
mol17861_config_out1.pdbqt	-9.5
mol17862_config_out1.pdbqt	-8.1
mol17863_config_out1.pdbqt	-8.6
mol17864_config_out1.pdbqt	-9.8
mol17865_config_out1.pdbqt	-7.0
mol17866_config_out1.pdbqt	-9.6
mol17867_config_out1.pdbqt	-8.9
mol17868_config_out1.pdbqt	-9.9
mol17869_config_out1.pdbqt	-7.5
mol1786_config_out1.pdbqt	-5.9
mol17870_config_out1.pdbqt	-10.4
mol17871_config_out1.pdbqt	-10.0
mol17872_config_out1.pdbqt	-9.2
mol17873_config_out1.pdbqt	-10.7
mol17874_config_out1.pdbqt	-10.8
mol17875_config_out1.pdbqt	-9.9
mol17876_config_out1.pdbqt	-12.4
mol17877_config_out1.pdbqt	-9.4
mol17878_config_out1.pdbqt	-9.5
mol17879_config_out1.pdbqt	-8.5
mol1787_config_out1.pdbqt	-9.8
mol17880_config_out1.pdbqt	-9.7
mol17881_config_out1.pdbqt	-9.8
mol17882_config_out1.pdbqt	-10.7
mol17883_config_out1.pdbqt	-8.6
mol17884_config_out1.pdbqt	-12.6
mol17885_config_out1.pdbqt	-8.2
mol17886_config_out1.pdbqt	-9.2
mol17887_config_out1.pdbqt	-9.7
mol17888_config_out1.pdbqt	-7.5
mol17889_config_out1.pdbqt	-6.8
mol1788_config_out1.pdbqt	-9.8
mol17890_config_out1.pdbqt	-9.2
mol17891_config_out1.pdbqt	-9.4
mol17892_config_out1.pdbqt	-10.4
mol17893_config_out1.pdbqt	-10.2
mol17894_config_out1.pdbqt	-9.8
mol17895_config_out1.pdbqt	-10.6
mol17896_config_out1.pdbqt	-10.0
mol17897_config_out1.pdbqt	-8.1
mol17898_config_out1.pdbqt	-10.1
mol17899_config_out1.pdbqt	-8.7
mol1789_config_out1.pdbqt	-8.5
mol178_config_out1.pdbqt	-10.8
mol17900_config_out1.pdbqt	-8.7
mol17901_config_out1.pdbqt	-10.0
mol17902_config_out1.pdbqt	-7.0
mol17903_config_out1.pdbqt	-9.3
mol17904_config_out1.pdbqt	-9.6
mol17905_config_out1.pdbqt	-11.3
mol17906_config_out1.pdbqt	-11.4
mol17907_config_out1.pdbqt	-10.2
mol17908_config_out1.pdbqt	-9.1
mol17909_config_out1.pdbqt	-10.3
mol1790_config_out1.pdbqt	-8.6
mol17910_config_out1.pdbqt	-9.2
mol17911_config_out1.pdbqt	-9.7
mol17912_config_out1.pdbqt	-10.1
mol17913_config_out1.pdbqt	-10.0
mol17914_config_out1.pdbqt	-11.2
mol17915_config_out1.pdbqt	-11.0
mol17916_config_out1.pdbqt	-7.5
mol17917_config_out1.pdbqt	-9.1
mol17918_config_out1.pdbqt	-8.8
mol17919_config_out1.pdbqt	-10.5
mol1791_config_out1.pdbqt	-9.0
mol17920_config_out1.pdbqt	-8.2
mol17921_config_out1.pdbqt	-9.5
mol17922_config_out1.pdbqt	-8.4
